"1 _ 1",,
"時間","試験力","ストローク"
"sec","kN","mm"
"354.2","13.59477","11.80556"
"354.4","13.59552","11.81219"
"354.6","13.59779","11.8189"
"354.8","13.60108","11.82558"
"355","13.60218","11.83221"
"355.2","13.60294","11.8389"
"355.4","13.60745","11.8456"
"355.6","13.6081","11.85225"
"355.8","13.60808","11.8589"
"356","13.61248","11.8656"
"356.2","13.61378","11.87223"
"356.4","13.61274","11.87883"
"356.6","13.61831","11.88558"
"356.8","13.61887","11.89225"
"357","13.61955","11.89888"
"357.2","13.62387","11.9056"
"357.4","13.62534","11.91225"
"357.6","13.62441","11.91881"
"357.8","13.62984","11.9256"
"358","13.6307","11.93225"
"358.2","13.63193","11.93883"
"358.4","13.63541","11.94558"
"358.6","13.63723","11.95225"
"358.8","13.63744","11.95885"
"359","13.64048","11.9656"
"359.2","13.64234","11.97225"
"359.4","13.64324","11.9789"
"359.6","13.64396","11.98558"
"359.8","13.64748","11.99225"
"360","13.64779","11.99887"
"360.2","13.64841","12.00558"
"360.4","13.65276","12.01225"
"360.6","13.6542","12.0189"
"360.8","13.65452","12.02558"
"361","13.65813","12.03225"
"361.2","13.65951","12.03892"
"361.4","13.65839","12.0455"
"361.6","13.66436","12.05225"
"361.8","13.6643","12.0589"
"362","13.66491","12.0655"
"362.2","13.66909","12.07225"
"362.4","13.67091","12.07892"
"362.6","13.67042","12.08552"
"362.8","13.67571","12.09229"
"363","13.67578","12.09892"
"363.2","13.67616","12.10552"
"363.4","13.67931","12.11225"
"363.6","13.68087","12.11892"
"363.8","13.68123","12.1255"
"364","13.68434","12.13225"
"364.2","13.68675","12.1389"
"364.4","13.68799","12.14554"
"364.6","13.68999","12.15227"
"364.8","13.69236","12.15894"
"365","13.69325","12.16554"
"365.2","13.69298","12.17221"
"365.4","13.69743","12.17892"
"365.6","13.6982","12.18554"
"365.8","13.69902","12.19221"
"366","13.70396","12.19892"
"366.2","13.70472","12.20556"
"366.4","13.70415","12.21221"
"366.6","13.70986","12.21896"
"366.8","13.70955","12.2256"
"367","13.70951","12.23221"
"367.2","13.71411","12.23896"
"367.4","13.71487","12.2456"
"367.6","13.71358","12.25217"
"367.8","13.71851","12.25894"
"368","13.71929","12.26558"
"368.2","13.71963","12.27219"
"368.4","13.72336","12.27894"
"368.6","13.72437","12.2856"
"368.8","13.72468","12.29219"
"369","13.72717","12.29892"
"369.2","13.73026","12.30556"
"369.4","13.73046","12.31217"
"369.6","13.73258","12.31892"
"369.8","13.73537","12.32558"
"370","13.73673","12.33221"
"370.2","13.73752","12.33892"
"370.4","13.74141","12.3456"
"370.6","13.74165","12.35225"
"370.8","13.74153","12.35888"
"371","13.74583","12.3656"
"371.2","13.74609","12.37221"
"371.4","13.74543","12.37883"
"371.6","13.75141","12.38558"
"371.8","13.75141","12.39223"
"372","13.75181","12.39885"
"372.2","13.75567","12.4056"
"372.4","13.75723","12.41227"
"372.6","13.75596","12.41883"
"372.8","13.76161","12.4256"
"373","13.76195","12.43223"
"373.2","13.76262","12.43885"
"373.4","13.76576","12.4456"
"373.6","13.76732","12.45227"
"373.8","13.76665","12.45883"
"374","13.76963","12.4656"
"374.2","13.77168","12.47225"
"374.4","13.77228","12.47888"
"374.6","13.77389","12.48558"
"374.8","13.7773","12.49225"
"375","13.77823","12.49885"
"375.2","13.77946","12.50556"
"375.4","13.78332","12.51225"
"375.6","13.7838","12.5189"
"375.8","13.78415","12.52556"
"376","13.78826","12.53225"
"376.2","13.78821","12.5389"
"376.4","13.78709","12.5455"
"376.6","13.79289","12.55227"
"376.8","13.79331","12.5589"
"377","13.79348","12.5655"
"377.2","13.79795","12.57225"
"377.4","13.79927","12.57892"
"377.6","13.79846","12.5855"
"377.8","13.80357","12.59229"
"378","13.80308","12.59894"
"378.2","13.80339","12.60552"
"378.4","13.80688","12.61225"
"378.6","13.80833","12.61894"
"378.8","13.80812","12.6255"
"379","13.81077","12.63225"
"379.2","13.81311","12.63892"
"379.4","13.81385","12.64554"
"379.6","13.81574","12.65227"
"379.8","13.81765","12.65892"
"380","13.81869","12.66554"
"380.2","13.81888","12.67221"
"380.4","13.82329","12.67892"
"380.6","13.82393","12.68554"
"380.8","13.82387","12.69221"
"381","13.82832","12.69892"
"381.2","13.82968","12.70556"
"381.4","13.82918","12.71219"
"381.6","13.83376","12.71896"
"381.8","13.83402","12.7256"
"382","13.83372","12.73221"
"382.2","13.83817","12.73896"
"382.4","13.83813","12.7456"
"382.6","13.83713","12.75217"
"382.8","13.84207","12.75894"
"383","13.8422","12.76558"
"383.2","13.84365","12.77219"
"383.4","13.8461","12.77896"
"383.6","13.84791","12.78558"
"383.8","13.84788","12.79219"
"384","13.85018","12.79892"
"384.2","13.85291","12.80556"
"384.4","13.85308","12.81217"
"384.6","13.85535","12.8189"
"384.8","13.85772","12.82556"
"385","13.85873","12.83221"
"385.2","13.85988","12.83892"
"385.4","13.86331","12.8456"
"385.6","13.86367","12.85225"
"385.8","13.86355","12.8589"
"386","13.86768","12.8656"
"386.2","13.86801","12.87223"
"386.4","13.867","12.87883"
"386.6","13.8725","12.88558"
"386.8","13.87288","12.89223"
"387","13.87352","12.89885"
"387.2","13.8773","12.9056"
"387.4","13.87823","12.91225"
"387.6","13.87749","12.91881"
"387.8","13.88199","12.9256"
"388","13.8822","12.93223"
"388.2","13.88264","12.93883"
"388.4","13.88663","12.9456"
"388.6","13.88722","12.95225"
"388.8","13.88782","12.95883"
"389","13.89046","12.96562"
"389.2","13.89196","12.97225"
"389.4","13.89247","12.97888"
"389.6","13.89395","12.9856"
"389.8","13.89662","12.99227"
"390","13.89675","12.99887"
"390.2","13.89753","13.00556"
"390.4","13.90158","13.01225"
"390.6","13.90207","13.0189"
"390.8","13.90249","13.02556"
"391","13.90619","13.03227"
"391.2","13.90703","13.03892"
"391.4","13.90495","13.0455"
"391.6","13.91001","13.05225"
"391.8","13.91041","13.05892"
"392","13.91048","13.0655"
"392.2","13.91475","13.07225"
"392.4","13.91551","13.07892"
"392.6","13.91438","13.08552"
"392.8","13.91985","13.09229"
"393","13.91904","13.09892"
"393.2","13.91932","13.10552"
"393.4","13.9221","13.11225"
"393.6","13.92346","13.11892"
"393.8","13.9232","13.1255"
"394","13.92584","13.13225"
"394.2","13.92803","13.1389"
"394.4","13.92893","13.14552"
"394.6","13.93055","13.15227"
"394.8","13.93242","13.15894"
"395","13.93325","13.16554"
"395.2","13.9333","13.17223"
"395.4","13.9374","13.17892"
"395.6","13.93734","13.18552"
"395.8","13.93817","13.19221"
"396","13.94385","13.19892"
"396.2","13.94409","13.20556"
"396.4","13.94337","13.21221"
"396.6","13.9485","13.21894"
"396.8","13.9482","13.22558"
"397","13.94757","13.23221"
"397.2","13.95131","13.23894"
"397.4","13.95175","13.24558"
"397.6","13.95027","13.25217"
"397.8","13.95537","13.25896"
"398","13.95518","13.26558"
"398.2","13.9557","13.27219"
"398.4","13.9591","13.27894"
"398.6","13.95978","13.2856"
"398.8","13.96","13.29217"
"399","13.9619","13.29892"
"399.2","13.96426","13.30558"
"399.4","13.96465","13.31219"
"399.6","13.96643","13.3189"
"399.8","13.96902","13.32558"
"400","13.96937","13.33221"
"400.2","13.96995","13.33892"
"400.4","13.97384","13.3456"
"400.6","13.97366","13.35225"
"400.8","13.97281","13.35888"
"401","13.97651","13.36558"
"401.2","13.9768","13.37223"
"401.4","13.97561","13.37885"
"401.6","13.98064","13.38558"
"401.8","13.9811","13.39223"
"402","13.98102","13.39885"
"402.2","13.98553","13.4056"
"402.4","13.98617","13.41225"
"402.6","13.98554","13.41881"
"402.8","13.99038","13.4256"
"403","13.99096","13.43223"
"403.2","13.99186","13.43883"
"403.4","13.99548","13.4456"
"403.6","13.99612","13.45225"
"403.8","13.99616","13.45885"
"404","13.99922","13.4656"
"404.2","14.00017","13.47225"
"404.4","14.00105","13.47888"
"404.6","14.00213","13.48558"
"404.8","14.0046","13.49227"
"405","14.00399","13.49887"
"405.2","14.00414","13.50556"
"405.4","14.00835","13.51225"
"405.6","14.00859","13.5189"
"405.8","14.00863","13.52556"
"406","14.01201","13.53227"
"406.2","14.01275","13.53892"
"406.4","14.01124","13.5455"
"406.6","14.0167","13.55227"
"406.8","14.01657","13.5589"
"407","14.01647","13.56552"
"407.2","14.02046","13.57227"
"407.4","14.02131","13.57892"
"407.6","14.0206","13.58552"
"407.8","14.02543","13.59229"
"408","14.02512","13.59892"
"408.2","14.02512","13.60552"
"408.4","14.02726","13.61227"
"408.6","14.02876","13.61892"
"408.8","14.02823","13.62548"
"409","14.03077","13.63225"
"409.2","14.03267","13.6389"
"409.4","14.03278","13.64552"
"409.6","14.03433","13.65227"
"409.8","14.0372","13.65894"
"410","14.03787","13.66554"
"410.2","14.03735","13.67221"
"410.4","14.04165","13.6789"
"410.6","14.04183","13.68554"
"410.8","14.04204","13.69221"
"411","14.04568","13.69892"
"411.2","14.04628","13.70558"
"411.4","14.04523","13.71221"
"411.6","14.04979","13.71894"
"411.8","14.04925","13.7256"
"412","14.04845","13.73219"
"412.2","14.05299","13.73896"
"412.4","14.05311","13.74558"
"412.6","14.05152","13.75217"
"412.8","14.0565","13.75896"
"413","14.05699","13.76558"
"413.2","14.0569","13.77219"
"413.4","14.05967","13.77894"
"413.6","14.06157","13.7856"
"413.8","14.06061","13.79219"
"414","14.06252","13.79892"
"414.2","14.06523","13.80558"
"414.4","14.06542","13.81217"
"414.6","14.0667","13.8189"
"414.8","14.06937","13.82556"
"415","14.07026","13.83221"
"415.2","14.07092","13.8389"
"415.4","14.07374","13.8456"
"415.6","14.07391","13.85225"
"415.8","14.07347","13.85888"
"416","14.07727","13.86558"
"416.2","14.07754","13.87223"
"416.4","14.0765","13.87883"
"416.6","14.08153","13.88558"
"416.8","14.08153","13.89225"
"417","14.08176","13.89888"
"417.2","14.08583","13.9056"
"417.4","14.08608","13.91227"
"417.6","14.08494","13.91883"
"417.8","14.08924","13.9256"
"418","14.08971","13.93223"
"418.2","14.08974","13.93883"
"418.4","14.09357","13.9456"
"418.6","14.0943","13.95225"
"418.8","14.0943","13.95883"
"419","14.09636","13.9656"
"419.2","14.09762","13.97225"
"419.4","14.09793","13.97888"
"419.6","14.099","13.98558"
"419.8","14.10147","13.99225"
"420","14.1014","13.99887"
"420.2","14.10158","14.00558"
"420.4","14.10509","14.01225"
"420.6","14.1058","14.0189"
"420.8","14.10621","14.02556"
"421","14.10947","14.03227"
"421.2","14.10971","14.0389"
"421.4","14.10816","14.0455"
"421.6","14.11301","14.05225"
"421.8","14.1129","14.0589"
"422","14.11252","14.0655"
"422.2","14.11688","14.07225"
"422.4","14.11695","14.07892"
"422.6","14.11588","14.0855"
"422.8","14.12054","14.09229"
"423","14.12024","14.09892"
"423.2","14.11998","14.10552"
"423.4","14.12228","14.11227"
"423.6","14.12311","14.11892"
"423.8","14.12226","14.1255"
"424","14.12515","14.13225"
"424.2","14.12648","14.1389"
"424.4","14.12769","14.14554"
"424.6","14.12877","14.15225"
"424.8","14.12978","14.15892"
"425","14.13086","14.16554"
"425.2","14.13057","14.17223"
"425.4","14.13435","14.17892"
"425.6","14.13461","14.18556"
"425.8","14.13452","14.19221"
"426","14.13852","14.19892"
"426.2","14.13882","14.20556"
"426.4","14.13813","14.21219"
"426.6","14.14245","14.21894"
"426.8","14.14237","14.22558"
"427","14.14164","14.23219"
"427.2","14.14492","14.23896"
"427.4","14.14556","14.24558"
"427.6","14.1434","14.25217"
"427.8","14.14802","14.25894"
"428","14.14809","14.26558"
"428.2","14.14855","14.27219"
"428.4","14.15091","14.27894"
"428.6","14.15215","14.2856"
"428.8","14.15152","14.29217"
"429","14.15401","14.29892"
"429.2","14.15557","14.30556"
"429.4","14.15566","14.31219"
"429.6","14.15719","14.31892"
"429.8","14.15952","14.32558"
"430","14.15982","14.33219"
"430.2","14.16051","14.33892"
"430.4","14.16324","14.3456"
"430.6","14.1629","14.35223"
"430.8","14.16249","14.35888"
"431","14.1662","14.36558"
"431.2","14.16597","14.37223"
"431.4","14.16421","14.37883"
"431.6","14.16963","14.3856"
"431.8","14.16939","14.39223"
"432","14.169","14.39885"
"432.2","14.17303","14.4056"
"432.4","14.17303","14.41227"
"432.6","14.17214","14.41881"
"432.8","14.1763","14.4256"
"433","14.17684","14.43225"
"433.2","14.17693","14.43883"
"433.4","14.18025","14.4456"
"433.6","14.18087","14.45227"
"433.8","14.18039","14.45885"
"434","14.18276","14.4656"
"434.2","14.18471","14.47225"
"434.4","14.18462","14.4789"
"434.6","14.18436","14.48558"
"434.8","14.18688","14.49227"
"435","14.18713","14.49887"
"435.2","14.18703","14.50558"
"435.4","14.19063","14.51225"
"435.6","14.1904","14.5189"
"435.8","14.19038","14.52554"
"436","14.19374","14.53227"
"436.2","14.19385","14.53892"
"436.4","14.19178","14.5455"
"436.6","14.19661","14.55225"
"436.8","14.19688","14.5589"
"437","14.19595","14.5655"
"437.2","14.19976","14.57225"
"437.4","14.20067","14.57892"
"437.6","14.1999","14.58552"
"437.8","14.20449","14.59229"
"438","14.20351","14.59894"
"438.2","14.20302","14.60552"
"438.4","14.20553","14.61227"
"438.6","14.20692","14.61892"
"438.8","14.20615","14.6255"
"439","14.20856","14.63225"
"439.2","14.21024","14.63888"
"439.4","14.21068","14.64554"
"439.6","14.21158","14.65227"
"439.8","14.21389","14.65892"
"440","14.21391","14.66552"
"440.2","14.21375","14.67221"
"440.4","14.21738","14.67892"
"440.6","14.21738","14.68554"
"440.8","14.21657","14.69221"
"441","14.22077","14.69892"
"441.2","14.22089","14.70556"
"441.4","14.21977","14.71221"
"441.6","14.22414","14.71896"
"441.8","14.22348","14.7256"
"442","14.22274","14.73219"
"442.2","14.22605","14.73894"
"442.4","14.22622","14.74558"
"442.6","14.225","14.75219"
"442.8","14.22936","14.75896"
"443","14.22911","14.76556"
"443.2","14.22938","14.77219"
"443.4","14.23213","14.77894"
"443.6","14.23313","14.7856"
"443.8","14.23288","14.79217"
"444","14.23477","14.79892"
"444.2","14.23669","14.80556"
"444.4","14.23626","14.81217"
"444.6","14.23778","14.81892"
"444.8","14.24015","14.82558"
"445","14.24005","14.83219"
"445.2","14.24026","14.83892"
"445.4","14.24358","14.8456"
"445.6","14.2431","14.85225"
"445.8","14.24225","14.85888"
"446","14.2456","14.8656"
"446.2","14.24557","14.87223"
"446.4","14.24409","14.87883"
"446.6","14.24895","14.88558"
"446.8","14.24889","14.89223"
"447","14.2487","14.89885"
"447.2","14.25182","14.9056"
"447.4","14.25254","14.91227"
"447.6","14.25134","14.91883"
"447.8","14.25544","14.92562"
"448","14.25524","14.93223"
"448.2","14.25534","14.93885"
"448.4","14.25762","14.9456"
"448.6","14.25819","14.95227"
"448.8","14.25775","14.95883"
"449","14.25957","14.9656"
"449.2","14.26044","14.97225"
"449.4","14.26074","14.97888"
"449.6","14.26144","14.98558"
"449.8","14.2633","14.99227"
"450","14.26274","14.99885"
"450.2","14.2629","15.00556"
"450.4","14.2662","15.01225"
"450.6","14.26678","15.0189"
"450.8","14.26625","15.02556"
"451","14.26949","15.03227"
"451.2","14.26999","15.03892"
"451.4","14.26756","15.04552"
"451.6","14.27211","15.05225"
"451.8","14.27191","15.0589"
"452","14.27151","15.0655"
"452.2","14.27503","15.07225"
"452.4","14.27531","15.07892"
"452.6","14.27387","15.08552"
"452.8","14.27846","15.09229"
"453","14.27727","15.09892"
"453.2","14.27708","15.10552"
"453.4","14.27936","15.11227"
"453.6","14.27999","15.11892"
"453.8","14.2793","15.1255"
"454","14.28131","15.13227"
"454.2","14.28264","15.1389"
"454.4","14.28301","15.14554"
"454.6","14.28386","15.15225"
"454.8","14.28627","15.15894"
"455","14.28634","15.16554"
"455.2","14.28507","15.17221"
"455.4","14.28919","15.17892"
"455.6","14.28933","15.18554"
"455.8","14.28875","15.19221"
"456","14.29218","15.19892"
"456.2","14.29247","15.20556"
"456.4","14.29145","15.21221"
"456.6","14.29582","15.21896"
"456.8","14.29521","15.2256"
"457","14.29383","15.23219"
"457.2","14.29656","15.23896"
"457.4","14.29641","15.2456"
"457.6","14.29507","15.25217"
"457.8","14.29884","15.25894"
"458","14.29876","15.26558"
"458.2","14.29941","15.27219"
"458.4","14.30188","15.27896"
"458.6","14.30331","15.2856"
"458.8","14.30279","15.29217"
"459","14.30388","15.29892"
"459.2","14.30558","15.30556"
"459.4","14.3051","15.31217"
"459.6","14.30657","15.3189"
"459.8","14.3086","15.32556"
"460","14.30866","15.33219"
"460.2","14.3084","15.3389"
"460.4","14.31182","15.3456"
"460.6","14.31156","15.35223"
"460.8","14.31006","15.3589"
"461","14.31293","15.36558"
"461.2","14.31388","15.37223"
"461.4","14.31227","15.37885"
"461.6","14.31666","15.38558"
"461.8","14.31592","15.39223"
"462","14.31608","15.39885"
"462.2","14.31983","15.4056"
"462.4","14.31947","15.41227"
"462.6","14.3183","15.41883"
"462.8","14.32218","15.42562"
"463","14.32157","15.43223"
"463.2","14.32126","15.43885"
"463.4","14.32428","15.4456"
"463.6","14.32471","15.45225"
"463.8","14.32429","15.45885"
"464","14.32616","15.4656"
"464.2","14.32711","15.47225"
"464.4","14.32719","15.47888"
"464.6","14.32733","15.48558"
"464.8","14.32912","15.49225"
"465","14.32881","15.49885"
"465.2","14.32866","15.50556"
"465.4","14.33222","15.51225"
"465.6","14.33205","15.5189"
"465.8","14.3317","15.52556"
"466","14.33474","15.53227"
"466.2","14.33465","15.53892"
"466.4","14.3328","15.54552"
"466.6","14.3374","15.55225"
"466.8","14.33679","15.55892"
"467","14.3355","15.56552"
"467.2","14.3392","15.57225"
"467.4","14.33951","15.57892"
"467.6","14.3381","15.5855"
"467.8","14.34191","15.59229"
"468","14.34139","15.59892"
"468.2","14.34065","15.60552"
"468.4","14.34291","15.61227"
"468.6","14.34372","15.61892"
"468.8","14.3426","15.62548"
"469","14.34422","15.63225"
"469.2","14.34579","15.6389"
"469.4","14.34568","15.64554"
"469.6","14.34634","15.65225"
"469.8","14.34869","15.65894"
"470","14.34843","15.66554"
"470.2","14.34787","15.67221"
"470.4","14.35151","15.67892"
"470.6","14.3515","15.68556"
"470.8","14.35106","15.69221"
"471","14.3546","15.69892"
"471.2","14.35485","15.70556"
"471.4","14.35377","15.71221"
"471.6","14.35805","15.71894"
"471.8","14.35719","15.7256"
"472","14.35593","15.73221"
"472.2","14.35874","15.73896"
"472.4","14.35884","15.74558"
"472.6","14.35707","15.75217"
"472.8","14.36086","15.75894"
"473","14.36052","15.76558"
"473.2","14.36027","15.77219"
"473.4","14.36273","15.77896"
"473.6","14.36284","15.7856"
"473.8","14.36242","15.79219"
"474","14.36408","15.79892"
"474.2","14.36566","15.80556"
"474.4","14.36573","15.81219"
"474.6","14.36645","15.8189"
"474.8","14.36787","15.82556"
"475","14.36801","15.83219"
"475.2","14.36818","15.83892"
"475.4","14.37134","15.84558"
"475.6","14.3711","15.85223"
"475.8","14.37056","15.85888"
"476","14.37366","15.8656"
"476.2","14.37259","15.87223"
"476.4","14.37083","15.87885"
"476.6","14.37544","15.88558"
"476.8","14.37468","15.89223"
"477","14.37412","15.89885"
"477.2","14.37789","15.9056"
"477.4","14.37817","15.91225"
"477.6","14.37678","15.91883"
"477.8","14.38058","15.92562"
"478","14.38012","15.93223"
"478.2","14.37999","15.93885"
"478.4","14.38202","15.9456"
"478.6","14.38286","15.95225"
"478.8","14.38154","15.95885"
"479","14.38343","15.9656"
"479.2","14.38449","15.97227"
"479.4","14.38386","15.97888"
"479.6","14.38366","15.98558"
"479.8","14.38521","15.99225"
"480","14.38496","15.99887"
"480.2","14.38469","16.00556"
"480.4","14.38789","16.01225"
"480.6","14.38793","16.0189"
"480.8","14.38829","16.02556"
"481","14.39114","16.03225"
"481.2","14.39048","16.03892"
"481.4","14.38864","16.0455"
"481.6","14.39261","16.05225"
"481.8","14.39241","16.0589"
"482","14.39149","16.0655"
"482.2","14.39454","16.07225"
"482.4","14.39508","16.07892"
"482.6","14.39342","16.0855"
"482.8","14.39722","16.09229"
"483","14.39611","16.09892"
"483.2","14.39528","16.10552"
"483.4","14.39754","16.11227"
"483.6","14.3984","16.11892"
"483.8","14.39685","16.1255"
"484","14.39871","16.13227"
"484.2","14.39982","16.1389"
"484.4","14.39996","16.14552"
"484.6","14.40059","16.15225"
"484.8","14.40232","16.15892"
"485","14.40183","16.16554"
"485.2","14.40167","16.17221"
"485.4","14.40461","16.17892"
"485.6","14.4045","16.18554"
"485.8","14.40394","16.19221"
"486","14.40735","16.19892"
"486.2","14.40649","16.20558"
"486.4","14.4057","16.21221"
"486.6","14.40965","16.21894"
"486.8","14.40847","16.22558"
"487","14.407","16.23219"
"487.2","14.4107","16.23894"
"487.4","14.41019","16.24558"
"487.6","14.4081","16.25217"
"487.8","14.41203","16.25894"
"488","14.41193","16.26558"
"488.2","14.41099","16.27219"
"488.4","14.41305","16.27894"
"488.6","14.4138","16.2856"
"488.8","14.41279","16.29219"
"489","14.4146","16.29894"
"489.2","14.41536","16.30558"
"489.4","14.4153","16.31219"
"489.6","14.41569","16.3189"
"489.8","14.41786","16.32558"
"490","14.41771","16.33221"
"490.2","14.41739","16.3389"
"490.4","14.42066","16.3456"
"490.6","14.41994","16.35223"
"490.8","14.41855","16.3589"
"491","14.42178","16.36558"
"491.2","14.42109","16.37223"
"491.4","14.4198","16.37883"
"491.6","14.42378","16.3856"
"491.8","14.42289","16.39225"
"492","14.42211","16.39885"
"492.2","14.42508","16.4056"
"492.4","14.42512","16.41227"
"492.6","14.42341","16.41883"
"492.8","14.42729","16.4256"
"493","14.42721","16.43225"
"493.2","14.42664","16.43885"
"493.4","14.4288","16.44558"
"493.6","14.42943","16.45225"
"493.8","14.42892","16.45885"
"494","14.42932","16.4656"
"494.2","14.43081","16.47225"
"494.4","14.43047","16.47887"
"494.6","14.43087","16.48558"
"494.8","14.43222","16.49227"
"495","14.43167","16.49887"
"495.2","14.43152","16.50556"
"495.4","14.43388","16.51225"
"495.6","14.43432","16.51892"
"495.8","14.43351","16.52556"
"496","14.43582","16.53227"
"496.2","14.43553","16.53892"
"496.4","14.43322","16.54552"
"496.6","14.43775","16.55227"
"496.8","14.43681","16.5589"
"497","14.43559","16.5655"
"497.2","14.43882","16.57227"
"497.4","14.43829","16.57892"
"497.6","14.43684","16.5855"
"497.8","14.44071","16.59229"
"498","14.4396","16.59892"
"498.2","14.43969","16.60552"
"498.4","14.44079","16.61227"
"498.6","14.44186","16.61892"
"498.8","14.43985","16.62548"
"499","14.44195","16.63225"
"499.2","14.44262","16.6389"
"499.4","14.44208","16.64554"
"499.6","14.44305","16.65227"
"499.8","14.44472","16.65892"
"500","14.4439","16.66554"
"500.2","14.44339","16.67221"
"500.4","14.44695","16.67892"
"500.6","14.44643","16.68554"
"500.8","14.44546","16.69221"
"501","14.44881","16.69892"
"501.2","14.44838","16.70558"
"501.4","14.44644","16.71221"
"501.6","14.44993","16.71896"
"501.8","14.44945","16.72558"
"502","14.44799","16.73219"
"502.2","14.45078","16.73894"
"502.4","14.45043","16.74558"
"502.6","14.44802","16.75215"
"502.8","14.45157","16.75894"
"503","14.45105","16.76558"
"503.2","14.45059","16.77219"
"503.4","14.45338","16.77894"
"503.6","14.45327","16.7856"
"503.8","14.45246","16.79219"
"504","14.45337","16.79892"
"504.2","14.45477","16.80558"
"504.4","14.45429","16.81219"
"504.6","14.45436","16.81892"
"504.8","14.45603","16.82558"
"505","14.45532","16.83219"
"505.2","14.45514","16.83892"
"505.4","14.45812","16.8456"
"505.6","14.45755","16.85223"
"505.8","14.45609","16.85888"
"506","14.45876","16.8656"
"506.2","14.45845","16.87223"
"506.4","14.4565","16.87883"
"506.6","14.46052","16.88558"
"506.8","14.4591","16.89223"
"507","14.45872","16.89885"
"507.2","14.46227","16.9056"
"507.4","14.46192","16.91227"
"507.6","14.46014","16.91883"
"507.8","14.46342","16.92562"
"508","14.46249","16.93223"
"508.2","14.46167","16.93883"
"508.4","14.46422","16.9456"
"508.6","14.46459","16.95225"
"508.8","14.46327","16.95883"
"509","14.46513","16.9656"
"509.2","14.46543","16.97225"
"509.4","14.46505","16.97887"
"509.6","14.46486","16.98558"
"509.8","14.4665","16.99227"
"510","14.46567","16.99885"
"510.2","14.46509","17.00556"
"510.4","14.46868","17.01225"
"510.6","14.46728","17.0189"
"510.8","14.4665","17.02556"
"511","14.46873","17.03227"
"511.2","14.4689","17.03892"
"511.4","14.4659","17.0455"
"511.6","14.46981","17.05225"
"511.8","14.46893","17.05892"
"512","14.46819","17.0655"
"512.2","14.4707","17.07225"
"512.4","14.47105","17.07892"
"512.6","14.4695","17.0855"
"512.8","14.47296","17.09229"
"513","14.47136","17.09892"
"513.2","14.47102","17.10552"
"513.4","14.47264","17.11227"
"513.6","14.47272","17.11892"
"513.8","14.47115","17.1255"
"514","14.47247","17.13225"
"514.2","14.47329","17.1389"
"514.4","14.47322","17.14552"
"514.6","14.47383","17.15225"
"514.8","14.47507","17.15894"
"515","14.47462","17.16554"
"515.2","14.47339","17.17223"
"515.4","14.47621","17.17892"
"515.6","14.47608","17.18556"
"515.8","14.47416","17.19221"
"516","14.47757","17.19892"
"516.2","14.4768","17.20556"
"516.4","14.47493","17.21221"
"516.6","14.47855","17.21894"
"516.8","14.47718","17.2256"
"517","14.47545","17.23221"
"517.2","14.47836","17.23894"
"517.4","14.47783","17.24558"
"517.6","14.47546","17.25217"
"517.8","14.4798","17.25894"
"518","14.47803","17.26558"
"518.2","14.47818","17.27219"
"518.4","14.47977","17.27896"
"518.6","14.47954","17.2856"
"518.8","14.47898","17.29217"
"519","14.48044","17.29892"
"519.2","14.48115","17.30556"
"519.4","14.48062","17.31219"
"519.6","14.48077","17.31892"
"519.8","14.4824","17.32558"
"520","14.4815","17.33221"
"520.2","14.481","17.3389"
"520.4","14.48371","17.3456"
"520.6","14.48302","17.35223"
"520.8","14.48152","17.3589"
"521","14.48398","17.3656"
"521.2","14.4832","17.37223"
"521.4","14.48091","17.37883"
"521.6","14.48514","17.3856"
"521.8","14.48383","17.39223"
"522","14.48293","17.39885"
"522.2","14.48601","17.4056"
"522.4","14.48572","17.41225"
"522.6","14.48343","17.41881"
"522.8","14.48623","17.4256"
"523","14.48579","17.43223"
"523.2","14.48473","17.43885"
"523.4","14.48704","17.4456"
"523.6","14.4871","17.45227"
"523.8","14.48576","17.45885"
"524","14.48682","17.4656"
"524.2","14.48761","17.47225"
"524.4","14.48659","17.47887"
"524.6","14.48666","17.48558"
"524.8","14.48816","17.49227"
"525","14.48731","17.49887"
"525.2","14.4858","17.50556"
"525.4","14.48817","17.51225"
"525.6","14.48775","17.5189"
"525.8","14.486","17.52554"
"526","14.48889","17.53227"
"526.2","14.48707","17.53892"
"526.4","14.48712","17.5455"
"526.6","14.48715","17.55225"
"526.8","14.48724","17.5589"
"527","14.48731","17.5655"
"527.2","14.48736","17.57225"
"527.4","14.48746","17.57892"
"527.6","14.48764","17.58552"
"527.8","14.48921","17.59229"
"528","14.48952","17.59892"
"528.2","14.4884","17.60552"
"528.4","14.48998","17.61225"
"528.6","14.49006","17.61892"
"528.8","14.48802","17.62548"
"529","14.49014","17.63227"
"529.2","14.49062","17.6389"
"529.4","14.48953","17.64554"
"529.6","14.4897","17.65225"
"529.8","14.49113","17.65894"
"530","14.48954","17.66554"
"530.2","14.48966","17.67221"
"530.4","14.48979","17.6789"
"530.6","14.48994","17.68554"
"530.8","14.49007","17.69221"
"531","14.49018","17.69892"
"531.2","14.49023","17.70556"
"531.4","14.49033","17.71221"
"531.6","14.49331","17.71896"
"531.8","14.49167","17.7256"
"532","14.48992","17.73219"
"532.2","14.49227","17.73894"
"532.4","14.49182","17.7456"
"532.6","14.48983","17.75217"
"532.8","14.49261","17.75894"
"533","14.49168","17.76558"
